customer id,state,gender,customer lifetime value,income,monthly premium auto,policy type,vehicle class,total claim amount
BN74259,Arizona,M,2833.8,45360.0,73.0,Corporate Auto,Four-Door Car,350.4
XV69290,California,M,22332.44,49078.0,97.0,Corporate Auto,Four-Door Car,484.013411
RE97741,California,M,5846.42,0.0,90.0,Personal Auto,Four-Door Car,648.0
HN69035,Arizona,F,2867.21,91810.0,71.0,Corporate Auto,Four-Door Car,165.520952
SI48717,Oregon,M,14435.66,70600.0,122.0,Personal Auto,SUV,636.982333
PJ67250,Arizona,F,5237.48,33554.0,131.0,Special Auto,SUV,934.656068
SH85263,California,M,7710.91,77642.0,64.0,Personal Auto,Two-Door Car,282.146354
WV37081,California,M,5158.58,25963.0,66.0,Personal Auto,Four-Door Car,298.954932
No61408,California,F,5414.9,57452.0,136.0,Personal Auto,SUV,652.8
DE91458,Washington,F,2903.75,0.0,77.0,Personal Auto,Four-Door Car,491.66348
EP83939,Arizona,M,5575.75,91416.0,69.0,Personal Auto,Four-Door Car,109.904496
IU17657,California,M,2616.41,22000.0,69.0,Personal Auto,Two-Door Car,383.224514
EO95166,Oregon,M,4617.84,41167.0,118.0,Personal Auto,Four-Door Car,554.957693
KX79225,Oregon,M,20123.87,0.0,70.0,Personal Auto,Four-Door Car,504.0
EZ60033,California,F,3200.8,0.0,86.0,Corporate Auto,Four-Door Car,412.8
KK58047,Oregon,M,8583.85,53944.0,71.0,Personal Auto,Two-Door Car,340.8
JW62354,Nevada,F,4349.31,75648.0,108.0,Personal Auto,SUV,112.660916
TT18939,California,M,4729.59,29414.0,64.0,Personal Auto,Four-Door Car,71.303109
IJ21010,Arizona,F,5015.01,48567.0,130.0,Personal Auto,SUV,624.0
PZ31902,Arizona,F,5797.6,69276.0,74.0,Personal Auto,Two-Door Car,201.327931
WD88540,California,M,3475.07,0.0,96.0,Personal Auto,Two-Door Car,460.8
IL67915,Arizona,F,8542.22,50117.0,107.0,Corporate Auto,Four-Door Car,462.654347
VQ76590,Arizona,M,16473.17,22828.0,106.0,Personal Auto,SUV,508.8
FJ60600,Oregon,F,6776.35,0.0,96.0,Personal Auto,Four-Door Car,818.730215
MP53132,Oregon,F,9713.16,0.0,136.0,Corporate Auto,SUV,979.2
XP96549,Oregon,F,4429.19,20868.0,112.0,Personal Auto,SUV,537.6
VC34797,California,F,2435.54,40921.0,62.0,Corporate Auto,Four-Door Car,10.560419
QV30663,Nevada,F,9863.5,99654.0,121.0,Personal Auto,SUV,272.788141
AK90865,Oregon,F,8207.86,0.0,110.0,Special Auto,Sports Car,686.90827
BX51438,Arizona,M,2781.45,56218.0,72.0,Personal Auto,Four-Door Car,302.942519
DU38713,Arizona,F,5807.99,70717.0,72.0,Personal Auto,Two-Door Car,37.28874
WQ13284,California,M,8395.27,62989.0,71.0,Personal Auto,Four-Door Car,319.131547
JB36584,Arizona,M,14333.92,41459.0,71.0,Personal Auto,Four-Door Car,340.8
WQ23548,California,F,11003.54,0.0,102.0,Personal Auto,SUV,489.6
WZ98067,Oregon,M,4049.81,42512.0,105.0,Personal Auto,Four-Door Car,77.479316
AQ11656,Arizona,M,2141.75,0.0,61.0,Personal Auto,Four-Door Car,437.040616
KL14426,Nevada,F,5079.84,83288.0,124.0,Personal Auto,SUV,353.397699
PG48617,California,M,2895.52,46267.0,72.0,Personal Auto,Four-Door Car,231.969205
QB24570,Oregon,F,9031.21,0.0,122.0,Corporate Auto,Sports Car,650.52179
NI68379,Oregon,M,6554.39,74424.0,81.0,Personal Auto,Four-Door Car,388.8
RS92763,Oregon,F,7487.74,0.0,72.0,Personal Auto,Four-Door Car,693.084662
PA75237,Nevada,M,15118.9,58883.0,62.0,Corporate Auto,Two-Door Car,432.480275
LR35392,Oregon,M,9007.43,41539.0,116.0,Personal Auto,Four-Door Car,556.8
KC22636,California,F,5488.93,33881.0,68.0,Personal Auto,Four-Door Car,65.659137
IJ98317,California,F,7234.14,86448.0,90.0,Personal Auto,Four-Door Car,59.853369
DY49235,Arizona,F,5205.75,25237.0,69.0,Personal Auto,Four-Door Car,378.345883
EG94409,Nevada,F,4697.15,0.0,67.0,Special Auto,Four-Door Car,482.4
GB59748,Arizona,F,6207.17,49419.0,77.0,Personal Auto,Four-Door Car,203.296071
MP68135,Oregon,M,6615.82,90414.0,83.0,Personal Auto,Four-Door Car,398.4
CZ56843,California,M,9708.5,39930.0,86.0,Personal Auto,Four-Door Car,412.8
DJ47372,California,M,10831.13,23202.0,96.0,Personal Auto,Four-Door Car,460.8
XZ51937,California,F,4626.8,79487.0,114.0,Personal Auto,SUV,547.2
IZ27630,Oregon,M,6748.23,68423.0,85.0,Personal Auto,Two-Door Car,324.413656
IM14119,Arizona,F,2542.06,84495.0,63.0,Special Auto,Two-Door Car,302.4
PN53766,California,M,5450.39,43091.0,69.0,Corporate Auto,Four-Door Car,330.138332
DQ93036,Arizona,M,7243.87,41951.0,91.0,Personal Auto,Four-Door Car,40.536151
WA70405,Nevada,M,8306.55,89834.0,105.0,Personal Auto,SUV,504.0
NF51705,Nevada,M,2734.51,92157.0,69.0,Corporate Auto,Two-Door Car,270.381385
LR37068,Oregon,F,11030.66,35773.0,93.0,Personal Auto,Four-Door Car,446.4
EC18611,Nevada,M,3402.39,0.0,99.0,Personal Auto,Two-Door Car,475.2
NP88319,Oregon,F,6945.02,15850.0,61.0,Corporate Auto,Two-Door Car,314.528138
AA11235,Nevada,F,2568.84,11167.0,73.0,Personal Auto,Two-Door Car,350.4
DL55489,Oregon,M,5764.65,21195.0,72.0,Corporate Auto,Four-Door Car,345.6
UU53919,Oregon,F,5403.55,27430.0,68.0,Personal Auto,Two-Door Car,184.955105
JI11950,California,F,4899.23,0.0,63.0,Personal Auto,Two-Door Car,302.4
QB82117,Oregon,M,9048.98,0.0,119.0,Personal Auto,Sports Car,571.2
MR33456,Washington,M,8093.9,59839.0,107.0,Personal Auto,SUV,513.6
YN17362,California,M,2496.77,0.0,73.0,Corporate Auto,Two-Door Car,350.4
UR73910,California,M,2602.25,38166.0,67.0,Corporate Auto,Four-Door Car,236.842746
KG63751,Washington,M,6751.44,0.0,95.0,Personal Auto,Four-Door Car,456.0
NK39001,Oregon,F,3621.69,13457.0,94.0,Personal Auto,Two-Door Car,285.825083
HR85493,California,M,6896.09,0.0,68.0,Personal Auto,Two-Door Car,326.4
QC50643,California,F,5438.7,52721.0,136.0,Personal Auto,SUV,550.127548
LO90345,Oregon,F,14472.58,22012.0,185.0,Corporate Auto,Luxury SUV,75.698305
WK64739,Arizona,F,2359.42,19864.0,63.0,Corporate Auto,Four-Door Car,352.394515
QK88438,Arizona,F,5323.27,55289.0,67.0,Personal Auto,Four-Door Car,134.124254
QX42433,California,M,7390.9,30449.0,92.0,Personal Auto,Four-Door Car,501.092992
BH52611,California,F,11447.51,27362.0,144.0,Personal Auto,SUV,422.78411
SA77508,Oregon,F,5754.85,29460.0,72.0,Personal Auto,Four-Door Car,29.303915
HD99234,Oregon,F,10244.24,0.0,94.0,Personal Auto,Four-Door Car,451.2
DE37110,California,M,4645.57,42532.0,118.0,Personal Auto,Sports Car,200.641734
DJ93289,California,F,4887.34,66707.0,61.0,Personal Auto,Two-Door Car,71.980757
AC40767,Washington,M,2497.81,68041.0,64.0,Personal Auto,Two-Door Car,165.570243
GA79817,Arizona,M,2369.11,0.0,65.0,Corporate Auto,Four-Door Car,468.0
QH62059,California,M,4490.6,0.0,64.0,Personal Auto,Four-Door Car,307.2
ZS35053,Arizona,M,3719.25,40968.0,97.0,Personal Auto,Four-Door Car,465.6
II37804,Nevada,M,4198.03,39913.0,106.0,Personal Auto,SUV,344.765129
GE63585,California,M,2420.71,31710.0,62.0,Corporate Auto,Two-Door Car,199.551735
UV86903,California,F,4463.0,0.0,73.0,Personal Auto,Two-Door Car,350.4
JL71713,California,F,6291.66,89113.0,78.0,Personal Auto,Four-Door Car,219.362643
DO60145,Arizona,M,4270.03,0.0,122.0,Personal Auto,SUV,725.870693
FC59209,California,F,2460.67,0.0,67.0,Personal Auto,Four-Door Car,321.6
XQ74827,Arizona,F,19435.63,38688.0,249.0,Special Auto,Luxury Car,2294.631639
EY13576,Oregon,F,7374.08,0.0,110.0,Personal Auto,SUV,528.0
US82810,California,F,18269.54,0.0,127.0,Corporate Auto,SUV,609.6
RC61383,Oregon,M,11925.72,28014.0,104.0,Personal Auto,SUV,631.594469
PO80505,Nevada,F,4223.27,14170.0,109.0,Personal Auto,SUV,523.2
MD17521,Oregon,M,10298.39,64825.0,129.0,Personal Auto,SUV,359.484342
YV93921,California,M,5229.74,77357.0,67.0,Personal Auto,Four-Door Car,29.884537
JP64518,Nevada,M,2402.82,21629.0,62.0,Corporate Auto,Two-Door Car,298.626189
OI98135,Washington,M,3933.81,25927.0,103.0,Personal Auto,SUV,674.973614
XS97845,Oregon,M,4299.84,44388.0,113.0,Personal Auto,Four-Door Car,496.843023
DL20327,Oregon,F,7635.55,54539.0,63.0,Personal Auto,Four-Door Car,287.453171
GD86131,California,F,2722.21,17576.0,71.0,Corporate Auto,Four-Door Car,398.502948
ID21061,Arizona,F,7291.6,84629.0,90.0,Personal Auto,Four-Door Car,411.671832
EN65835,Arizona,F,58753.88,24964.0,185.0,Personal Auto,SUV,888.0
BE65350,Oregon,F,5261.04,43573.0,66.0,Personal Auto,Two-Door Car,409.684798
GI82721,Arizona,F,16938.3,0.0,69.0,Corporate Auto,Four-Door Car,340.780156
YR84813,Oregon,M,10575.95,0.0,105.0,Special Auto,Four-Door Car,756.0
JZ28301,Oregon,F,5552.33,35011.0,70.0,Personal Auto,Four-Door Car,215.728468
HL40930,Oregon,M,7150.23,63651.0,92.0,Personal Auto,Four-Door Car,224.711836
HL33607,Washington,M,8717.05,83846.0,74.0,Personal Auto,Four-Door Car,355.2
WU21638,California,M,6847.59,0.0,191.0,Personal Auto,Luxury SUV,1317.008182
AG32304,Nevada,F,5418.73,39133.0,67.0,Personal Auto,Four-Door Car,90.524457
JX26859,California,M,3528.04,31278.0,92.0,Personal Auto,Two-Door Car,441.6
KC75958,California,F,16468.22,0.0,63.0,Personal Auto,Four-Door Car,685.12694
ZV32968,Oregon,M,7285.03,44788.0,61.0,Personal Auto,Four-Door Car,386.031248
GU45597,Oregon,F,16963.84,0.0,117.0,Corporate Auto,SUV,561.6
SO95845,California,F,5807.66,62447.0,74.0,Personal Auto,Two-Door Car,133.977857
GL32197,Oregon,M,5068.26,31475.0,64.0,Personal Auto,Four-Door Car,22.962412
SC11374,Nevada,F,8797.83,80780.0,109.0,Corporate Auto,SUV,3.55
RT29777,Oregon,F,4439.9,88613.0,111.0,Personal Auto,SUV,359.36848
OB73235,California,M,2404.46,45949.0,62.0,Corporate Auto,Two-Door Car,110.556062
MV41462,Arizona,F,5066.63,35596.0,64.0,Personal Auto,Two-Door Car,307.2
FM67585,California,M,5890.53,76875.0,73.0,Personal Auto,Four-Door Car,17.375878
KG57925,California,M,2410.5,41842.0,61.0,Corporate Auto,Two-Door Car,292.8
IY24560,California,M,5288.24,28884.0,72.0,Corporate Auto,Four-Door Car,518.4
BV33510,Arizona,F,26413.55,24631.0,83.0,Personal Auto,Four-Door Car,398.4
XA77673,Nevada,F,16236.48,0.0,74.0,Personal Auto,Four-Door Car,680.753091
XN90861,Arizona,F,5534.58,71560.0,69.0,Personal Auto,Two-Door Car,178.700204
WS84995,Nevada,M,9202.64,0.0,80.0,Personal Auto,Four-Door Car,384.0
ZZ49347,Oregon,M,2592.44,72421.0,65.0,Personal Auto,Four-Door Car,312.0
XX85323,Arizona,F,8019.86,54702.0,199.0,Personal Auto,SUV,955.2
JO64487,California,F,6943.74,0.0,76.0,Special Auto,Four-Door Car,547.2
TO55363,Oregon,F,13367.87,57335.0,67.0,Personal Auto,Two-Door Car,407.887715
UE67791,Arizona,M,5885.34,0.0,67.0,Personal Auto,Two-Door Car,482.4
JN69287,California,M,3479.76,35033.0,87.0,Personal Auto,Two-Door Car,490.638202
AT55072,Arizona,M,9103.9,65733.0,113.0,Personal Auto,Four-Door Car,684.948527
LV34368,California,M,4813.28,0.0,69.0,Special Auto,Four-Door Car,472.611522
QU40939,Arizona,F,9575.76,0.0,88.0,Personal Auto,Four-Door Car,633.6
IP94270,Arizona,F,13736.13,16181.0,181.0,Personal Auto,SUV,1261.319869
KW33804,Nevada,M,8090.88,86180.0,69.0,Personal Auto,Four-Door Car,48.051339
IA42992,Arizona,M,8267.12,36881.0,104.0,Special Auto,SUV,499.2
CZ19025,Oregon,F,2489.17,47888.0,64.0,Personal Auto,Four-Door Car,545.083116
EN54716,Oregon,F,2395.57,21986.0,63.0,Personal Auto,Two-Door Car,333.696228
UF27940,Washington,F,3863.31,47199.0,100.0,Corporate Auto,SUV,480.0
QD36118,Oregon,F,5173.49,0.0,69.0,Personal Auto,Four-Door Car,331.2
XI52305,California,M,4984.62,86305.0,62.0,Personal Auto,Four-Door Car,80.73124
HZ25580,Washington,F,2396.19,39062.0,61.0,Corporate Auto,Two-Door Car,346.991025
JY97451,California,F,2631.88,16976.0,69.0,Personal Auto,Four-Door Car,238.952528
US78266,California,F,6993.84,0.0,65.0,Corporate Auto,Four-Door Car,468.0
SX25962,Arizona,M,15055.54,83283.0,193.0,Personal Auto,Luxury Car,273.702709
XQ12791,California,M,3401.88,41972.0,86.0,Personal Auto,Four-Door Car,691.709371
EU59853,California,M,4126.61,34080.0,107.0,Personal Auto,Four-Door Car,220.644418
QR21417,California,F,4463.0,0.0,73.0,Corporate Auto,Two-Door Car,350.4
CI27304,California,M,9320.09,40269.0,81.0,Personal Auto,Four-Door Car,329.980754
WJ52097,Oregon,F,3663.74,61894.0,91.0,Corporate Auto,Four-Door Car,436.8
FT65961,California,F,4962.21,23300.0,63.0,Corporate Auto,Four-Door Car,339.906034
DP87594,Oregon,F,2816.76,66023.0,70.0,Personal Auto,Two-Door Car,265.629611
KP96020,Arizona,F,4330.77,39660.0,107.0,Corporate Auto,Sports Car,416.8496
HQ15974,Nevada,F,8262.88,0.0,76.0,Personal Auto,Four-Door Car,32.508635
VE98553,Oregon,M,4666.64,60466.0,117.0,Personal Auto,Four-Door Car,784.186389
ME44353,Oregon,F,5876.05,32848.0,74.0,Personal Auto,Four-Door Car,250.454012
AE62631,Oregon,M,8427.72,20662.0,72.0,Personal Auto,Two-Door Car,373.324673
GX29162,Arizona,F,13023.93,64985.0,108.0,Personal Auto,Two-Door Car,16.425514
LY69932,Oregon,M,8209.6,68022.0,103.0,Personal Auto,Sports Car,494.4
YY74036,California,M,2464.24,72834.0,65.0,Corporate Auto,Four-Door Car,91.941259
DP92488,Washington,F,2727.52,74592.0,67.0,Personal Auto,Two-Door Car,321.6
FO74055,California,F,3086.01,73938.0,76.0,Personal Auto,Two-Door Car,53.095599
GT97121,California,M,22067.73,15999.0,83.0,Personal Auto,Four-Door Car,398.4
VF83291,Oregon,F,4836.05,0.0,69.0,Personal Auto,Four-Door Car,632.081402
OU76593,Oregon,M,6912.04,0.0,96.0,Personal Auto,Four-Door Car,460.8
HO40387,California,M,2570.76,0.0,72.0,Personal Auto,Two-Door Car,345.6
GR37045,Nevada,F,2991.7,0.0,80.0,Corporate Auto,Four-Door Car,576.0
KZ84621,Nevada,F,8253.27,62375.0,103.0,Personal Auto,SUV,411.228571
FR82361,Arizona,M,10477.78,61427.0,88.0,Personal Auto,Four-Door Car,422.4
UM14883,California,M,16373.73,64396.0,103.0,Special Auto,SUV,355.409311
UX32931,California,F,5184.95,49312.0,65.0,Corporate Auto,Four-Door Car,230.104769
QA68548,California,F,10634.84,0.0,61.0,Personal Auto,Two-Door Car,292.8
QV40364,California,F,15114.4,28513.0,100.0,Personal Auto,SUV,480.0
TY87896,California,M,11875.9,0.0,108.0,Personal Auto,SUV,518.4
CV75841,California,M,4369.5,97321.0,110.0,Personal Auto,Four-Door Car,74.744643
YO62357,California,F,7432.86,58839.0,65.0,Personal Auto,Two-Door Car,18.965718
YN19139,Nevada,M,2558.76,0.0,72.0,Corporate Auto,Four-Door Car,518.4
PE63707,Nevada,M,5452.17,88567.0,67.0,Personal Auto,Four-Door Car,321.6
NS74173,Nevada,M,2968.08,91646.0,74.0,Corporate Auto,Two-Door Car,57.678779
ZI73222,California,M,15700.28,0.0,211.0,Personal Auto,Luxury SUV,1012.8
AC24378,Arizona,F,7477.18,48552.0,94.0,Corporate Auto,Four-Door Car,262.746281
XR71687,Oregon,M,9407.45,31485.0,118.0,Personal Auto,SUV,294.905685
GJ70481,Arizona,M,4428.04,0.0,64.0,Personal Auto,Four-Door Car,628.801638
JI94264,Arizona,M,10053.55,16511.0,135.0,Personal Auto,SUV,972.0
YI95434,California,F,2907.9,51020.0,73.0,Personal Auto,Four-Door Car,350.4
RL34830,California,M,7644.76,43838.0,97.0,Corporate Auto,Four-Door Car,465.6
CA96568,Oregon,M,9709.75,0.0,133.0,Corporate Auto,SUV,827.085431
UO16539,Washington,M,8439.62,22454.0,110.0,Personal Auto,SUV,556.097027
NP18074,Arizona,F,4209.68,57933.0,105.0,Personal Auto,SUV,533.255723
TW45475,Nevada,M,8556.42,0.0,124.0,Personal Auto,SUV,595.2
CM66204,Arizona,F,26770.45,26335.0,113.0,Personal Auto,SUV,355.818306
DX80961,Arizona,F,16265.59,85322.0,134.0,Personal Auto,SUV,735.491986
JZ15681,California,M,3624.9,37843.0,92.0,Personal Auto,Four-Door Car,354.455466
ZZ31825,Oregon,M,2519.92,0.0,67.0,Personal Auto,Four-Door Car,482.4
TF77410,Arizona,M,4819.18,74730.0,61.0,Personal Auto,Four-Door Car,421.235276
HI16452,Oregon,M,3028.78,0.0,94.0,Special Auto,Four-Door Car,483.881752
CW98845,Oregon,M,2316.8,0.0,64.0,Personal Auto,Four-Door Car,307.2
NI99807,Oregon,M,13869.93,28432.0,118.0,Personal Auto,SUV,612.300581
QL45827,Washington,F,25807.06,71210.0,214.0,Personal Auto,Luxury Car,1027.2
GU60969,Arizona,M,2342.01,19581.0,67.0,Corporate Auto,Four-Door Car,321.6
FS67103,Oregon,M,2747.77,0.0,80.0,Special Auto,Two-Door Car,576.0
FQ24929,Oregon,M,5479.56,56005.0,68.0,Personal Auto,Four-Door Car,326.4
YA12007,California,F,9199.54,0.0,80.0,Personal Auto,Four-Door Car,572.847549
EW46828,Arizona,M,8060.16,23671.0,69.0,Personal Auto,Four-Door Car,331.2
YP67379,Arizona,M,6686.13,22244.0,84.0,Personal Auto,Four-Door Car,114.815893
KH16079,Washington,F,4709.52,0.0,66.0,Personal Auto,Four-Door Car,470.576119
SJ87277,Arizona,M,2685.43,75329.0,67.0,Corporate Auto,Four-Door Car,45.905292
DW14769,Arizona,F,3920.51,0.0,108.0,Personal Auto,Two-Door Car,525.392239
CN13435,California,F,5493.7,44369.0,68.0,Personal Auto,Four-Door Car,185.291566
KO95143,California,M,8521.74,37910.0,108.0,Personal Auto,Four-Door Car,518.4
GT66241,California,M,2414.07,0.0,71.0,Personal Auto,Four-Door Car,511.2
PP97061,Nevada,F,4282.95,40864.0,109.0,Personal Auto,SUV,166.937747
KP97208,Oregon,F,5918.33,94846.0,73.0,Corporate Auto,Two-Door Car,305.031114
SB24397,California,M,7519.13,96306.0,95.0,Personal Auto,Four-Door Car,185.355353
EM32982,Arizona,F,4472.33,53519.0,111.0,Corporate Auto,SUV,520.036279
LB97434,Arizona,M,5531.63,50648.0,69.0,Personal Auto,Two-Door Car,331.2
RR37715,Oregon,M,8435.18,64692.0,70.0,Corporate Auto,Two-Door Car,336.0
TC81636,Arizona,M,10196.11,0.0,100.0,Corporate Auto,SUV,720.0
IC55961,Arizona,F,20552.62,0.0,187.0,Corporate Auto,Luxury SUV,1430.336183
HR48520,Oregon,M,3915.8,0.0,109.0,Personal Auto,SUV,784.8
VI42566,Oregon,M,6010.5,49311.0,74.0,Personal Auto,Four-Door Car,355.2
NU84299,Arizona,M,2854.11,71126.0,71.0,Personal Auto,Four-Door Car,324.739746
RT63209,California,F,5994.26,74284.0,74.0,Personal Auto,Four-Door Car,268.130863
AM52614,Oregon,F,4477.45,41402.0,119.0,Personal Auto,Sports Car,571.2
UO40192,Nevada,M,5544.91,79619.0,71.0,Personal Auto,Four-Door Car,280.89705
SD67101,Nevada,F,3600.93,25147.0,101.0,Personal Auto,SUV,694.598288
EW35231,Oregon,F,9934.87,56379.0,125.0,Corporate Auto,SUV,600.0
CT18212,California,F,6874.85,0.0,96.0,Personal Auto,Four-Door Car,691.2
YL91587,Arizona,M,2374.15,48911.0,61.0,Personal Auto,Two-Door Car,292.8
HS14476,Washington,M,9162.06,29723.0,80.0,Personal Auto,Four-Door Car,20.985105
DA28072,Arizona,F,7380.09,21841.0,91.0,Corporate Auto,Four-Door Car,436.8
JO98946,Oregon,M,2656.0,31796.0,68.0,Personal Auto,Four-Door Car,377.442796
BA26944,Nevada,M,7591.11,0.0,105.0,Corporate Auto,SUV,504.0
AR47849,Nevada,F,5015.01,48567.0,130.0,Personal Auto,SUV,624.0
FO82261,Oregon,M,4603.98,66161.0,118.0,Personal Auto,SUV,457.593764
QO56662,Arizona,M,2551.23,79751.0,63.0,Personal Auto,Two-Door Car,392.235698
UF74084,Arizona,M,5641.36,39469.0,71.0,Personal Auto,Two-Door Car,315.560161
OX75108,Arizona,F,5463.91,44305.0,67.0,Personal Auto,Four-Door Car,214.772284
QG25195,Oregon,F,4866.65,0.0,68.0,Personal Auto,Four-Door Car,444.030724
HT50748,Oregon,F,2779.85,38893.0,69.0,Personal Auto,Two-Door Car,279.960213
HC42288,California,F,4563.02,39187.0,118.0,Corporate Auto,SUV,566.4
TC69546,Arizona,M,14376.55,70341.0,179.0,Personal Auto,SUV,253.511935
GJ63345,Arizona,F,2279.75,0.0,64.0,Personal Auto,Four-Door Car,460.8
RK45396,California,M,5380.32,0.0,73.0,Corporate Auto,Four-Door Car,350.4
YA71207,California,F,8708.28,30090.0,73.0,Corporate Auto,Two-Door Car,329.517492
FK95213,California,F,18611.45,49673.0,232.0,Personal Auto,Luxury SUV,1021.654003
MC53402,Washington,M,2215.91,0.0,66.0,Personal Auto,Two-Door Car,389.944994
VU18023,California,F,7780.9,0.0,70.0,Personal Auto,Four-Door Car,504.0
VN37592,Arizona,M,2860.86,50332.0,72.0,Personal Auto,Four-Door Car,345.6
KL58949,California,M,5577.94,70190.0,71.0,Corporate Auto,Two-Door Car,15.169017
KU14261,Arizona,F,7268.1,38179.0,90.0,Personal Auto,Four-Door Car,374.716271
RL97327,Washington,M,4060.96,0.0,115.0,Personal Auto,Four-Door Car,699.823461
TO60700,Washington,F,7813.41,25859.0,74.0,Special Auto,Four-Door Car,355.2
CR33417,Washington,F,4762.16,36529.0,118.0,Personal Auto,SUV,255.005116
ZK90062,Arizona,M,14166.2,67588.0,118.0,Personal Auto,Sports Car,566.4
JP44710,Nevada,M,4354.4,0.0,121.0,Personal Auto,SUV,871.2
RR93140,California,F,2880.35,81565.0,71.0,Personal Auto,Four-Door Car,190.642833
HW56522,Arizona,M,19185.07,35322.0,244.0,Personal Auto,Luxury Car,76.826503
LR27773,California,F,5329.08,43671.0,67.0,Corporate Auto,Four-Door Car,190.649902
CT88432,Arizona,F,4883.81,58682.0,61.0,Corporate Auto,Four-Door Car,206.810286
OK86731,Oregon,M,4510.19,44230.0,114.0,Personal Auto,Sports Car,738.222494
GB75821,Oregon,M,15304.52,40269.0,193.0,Personal Auto,Luxury SUV,926.4
KL48832,Nevada,F,5237.94,31756.0,66.0,Corporate Auto,Four-Door Car,160.855921
CA54112,Nevada,M,15119.56,47725.0,63.0,Personal Auto,Two-Door Car,142.205246
VC43751,Arizona,F,5860.02,38684.0,74.0,Personal Auto,Two-Door Car,376.760016
BC87551,California,F,32306.29,36301.0,118.0,Corporate Auto,SUV,647.954067
TD58354,Nevada,M,4655.39,0.0,67.0,Personal Auto,Four-Door Car,482.4
XM19715,Oregon,F,5326.5,22268.0,67.0,Personal Auto,Two-Door Car,294.803913
KH19280,Arizona,F,6513.61,50037.0,81.0,Special Auto,Four-Door Car,303.384527
GE50763,Washington,M,3491.74,0.0,104.0,Corporate Auto,Four-Door Car,748.8
VW63894,California,M,7870.36,75740.0,98.0,Personal Auto,Four-Door Car,46.702524
YX36936,Arizona,M,4274.62,39621.0,109.0,Corporate Auto,SUV,25.292113
AF49625,Oregon,F,7189.11,75838.0,90.0,Corporate Auto,Two-Door Car,428.907968
QN30162,Oregon,F,11315.2,11885.0,101.0,Special Auto,Four-Door Car,484.8
UI21548,California,F,2480.53,29444.0,63.0,Personal Auto,Two-Door Car,302.4
IN52645,Oregon,F,7344.84,64371.0,181.0,Personal Auto,SUV,868.8
CQ76030,Oregon,M,6974.92,26514.0,91.0,Personal Auto,Four-Door Car,655.2
BW94308,Washington,F,20096.89,92766.0,71.0,Personal Auto,Two-Door Car,379.029102
PP39078,California,F,5623.61,31504.0,71.0,Special Auto,Four-Door Car,340.8
LM86393,Oregon,F,2828.1,98680.0,72.0,Personal Auto,Four-Door Car,345.6
NB81923,Washington,F,7294.49,0.0,113.0,Personal Auto,Sports Car,733.737214
SZ61347,California,M,5583.58,76927.0,138.0,Personal Auto,SUV,114.743547
VM53683,Nevada,F,25763.41,78804.0,71.0,Personal Auto,Four-Door Car,389.636991
BA38428,Arizona,M,5639.94,73168.0,70.0,Corporate Auto,Four-Door Car,425.800112
FX80133,California,F,4576.76,48569.0,114.0,Personal Auto,Four-Door Car,434.7579
MT41386,Washington,M,2875.43,84768.0,72.0,Personal Auto,Two-Door Car,110.484661
